"location","variable","estimate","year"
"Seattle city, Washington","S0802_C01_031",5.6,2022
"Seattle city, Washington","S0802_C01_032",6.6,2022
"Seattle city, Washington","S0802_C01_033",10.2,2022
"Seattle city, Washington","S0802_C01_034",10.7,2022
"Seattle city, Washington","S0802_C01_035",5.1,2022
"Seattle city, Washington","S0802_C01_036",52.6,2022
"Seattle city, Washington","S0802_C01_037",79175,2022
"Seattle city, Washington","S0802_C01_038",454739,2022
"Seattle city, Washington","S0802_C01_039",4.3,2022
"Seattle city, Washington","S0802_C01_040",2.9,2022
"Seattle city, Washington","S0802_C01_041",92.8,2022
"Seattle city, Washington","S0802_C01_042",458681,2022
"Seattle city, Washington","S0802_C01_043",67.7,2022
"Seattle city, Washington","S0802_C01_044",11,2022
"Seattle city, Washington","S0802_C01_045",12.7,2022
"Seattle city, Washington","S0802_C01_046",2.8,2022
"Seattle city, Washington","S0802_C01_047",5.6,2022
"Seattle city, Washington","S0802_C01_048",0.2,2022
"Seattle city, Washington","S0802_C01_049",0.4,2022
"Seattle city, Washington","S0802_C01_050",3.2,2022
"Seattle city, Washington","S0802_C01_051",6.4,2022
"Seattle city, Washington","S0802_C01_052",1.3,2022
"Seattle city, Washington","S0802_C01_053",13,2022
"Seattle city, Washington","S0802_C01_054",3.1,2022
"Seattle city, Washington","S0802_C01_055",12.7,2022
"Seattle city, Washington","S0802_C01_056",23.8,2022
"Seattle city, Washington","S0802_C01_057",21.4,2022
"Seattle city, Washington","S0802_C01_058",7.9,2022
"Seattle city, Washington","S0802_C01_059",4.1,2022
"Seattle city, Washington","S0802_C01_060",2.6,2022
"Seattle city, Washington","S0802_C01_061",0.3,2022
"Seattle city, Washington","S0802_C01_062",81.8,2022
"Seattle city, Washington","S0802_C01_063",12.7,2022
"Seattle city, Washington","S0802_C01_064",5.3,2022
"Seattle city, Washington","S0802_C01_065",0.2,2022
"Seattle city, Washington","S0802_C01_066",99.7,2022
"Seattle city, Washington","S0802_C01_067",97.2,2022
"Seattle city, Washington","S0802_C01_068",2.4,2022
"Seattle city, Washington","S0802_C01_069",0.3,2022
"Seattle city, Washington","S0802_C01_070",293506,2022
"Seattle city, Washington","S0802_C01_071",3,2022
"Seattle city, Washington","S0802_C01_072",1.6,2022
"Seattle city, Washington","S0802_C01_073",2.8,2022
"Seattle city, Washington","S0802_C01_074",5.1,2022
"Seattle city, Washington","S0802_C01_075",8.3,2022
"Seattle city, Washington","S0802_C01_076",12.1,2022
"Seattle city, Washington","S0802_C01_077",13.2,2022
"Seattle city, Washington","S0802_C01_078",15.3,2022
"Seattle city, Washington","S0802_C01_079",9,2022
"Seattle city, Washington","S0802_C01_080",29.7,2022
"Seattle city, Washington","S0802_C01_081",8.6,2022
"Seattle city, Washington","S0802_C01_082",12.4,2022
"Seattle city, Washington","S0802_C01_083",14.4,2022
"Seattle city, Washington","S0802_C01_084",16.1,2022
"Seattle city, Washington","S0802_C01_085",8.8,2022
"Seattle city, Washington","S0802_C01_086",16.9,2022
"Seattle city, Washington","S0802_C01_087",8.5,2022
"Seattle city, Washington","S0802_C01_088",8.5,2022
"Seattle city, Washington","S0802_C01_089",5.8,2022
"Seattle city, Washington","S0802_C01_090",25.8,2022
"Seattle city, Washington","S0802_C01_091",454147,2022
"Seattle city, Washington","S0802_C01_092",46.8,2022
"Seattle city, Washington","S0802_C01_093",53.2,2022
"Seattle city, Washington","S0802_C01_094",12.1,2022
"Seattle city, Washington","S0802_C01_095",39.4,2022
"Seattle city, Washington","S0802_C01_096",34.5,2022
"Seattle city, Washington","S0802_C01_097",14.1,2022
"Seattle city, Washington","S0802_C01_098",12,2022
"Seattle city, Washington","S0802_C01_099",24.8,2022
"Seattle city, Washington","S0802_C01_100",18.4,2022
"Seattle city, Washington","S0802_C01_101",2,2022
"Seattle city, Washington","S0802_C02_001",171700,2022
"Seattle city, Washington","S0802_C02_002",1.4,2022
"Seattle city, Washington","S0802_C02_003",9.3,2022
"Seattle city, Washington","S0802_C02_004",54.6,2022
"Seattle city, Washington","S0802_C02_005",17.9,2022
"Seattle city, Washington","S0802_C02_006",6,2022
"Seattle city, Washington","S0802_C02_007",10.6,2022
"Seattle city, Washington","S0802_C02_008",37.7,2022
"Seattle city, Washington","S0802_C02_009",53.4,2022
"Seattle city, Washington","S0802_C02_010",46.6,2022
"Seattle city, Washington","S0802_C02_011",NA,2022
"Seattle city, Washington","S0802_C02_012",63.1,2022
"Seattle city, Washington","S0802_C02_013",5.3,2022
"Seattle city, Washington","S0802_C02_014",0.2,2022
"Seattle city, Washington","S0802_C02_015",16.2,2022
"Seattle city, Washington","S0802_C02_016",NA,2022
"Seattle city, Washington","S0802_C02_017",4.2,2022
"Seattle city, Washington","S0802_C02_018",10.9,2022
"Seattle city, Washington","S0802_C02_019",9.3,2022
"Seattle city, Washington","S0802_C02_020",61.3,2022
"Seattle city, Washington","S0802_C02_021",80.3,2022
"Seattle city, Washington","S0802_C02_022",19.7,2022
"Seattle city, Washington","S0802_C02_023",10.8,2022
"Seattle city, Washington","S0802_C02_024",8.9,2022
"Seattle city, Washington","S0802_C02_025",22.6,2022
"Seattle city, Washington","S0802_C02_026",16.6,2022
"Seattle city, Washington","S0802_C02_027",6,2022
"Seattle city, Washington","S0802_C02_028",171700,2022
"Seattle city, Washington","S0802_C02_029",6.3,2022
"Seattle city, Washington","S0802_C02_030",2.5,2022
"Seattle city, Washington","S0802_C02_031",6.1,2022
"Seattle city, Washington","S0802_C02_032",7.4,2022
"Seattle city, Washington","S0802_C02_033",12,2022
"Seattle city, Washington","S0802_C02_034",13.2,2022
"Seattle city, Washington","S0802_C02_035",6.9,2022
"Seattle city, Washington","S0802_C02_036",45.6,2022
"Seattle city, Washington","S0802_C02_037",69071,2022
"Seattle city, Washington","S0802_C02_038",170508,2022
"Seattle city, Washington","S0802_C02_039",4.1,2022
"Seattle city, Washington","S0802_C02_040",3.4,2022
"Seattle city, Washington","S0802_C02_041",92.5,2022
"Seattle city, Washington","S0802_C02_042",171700,2022
"Seattle city, Washington","S0802_C02_043",60,2022
"Seattle city, Washington","S0802_C02_044",13.7,2022
"Seattle city, Washington","S0802_C02_045",13,2022
"Seattle city, Washington","S0802_C02_046",4.1,2022
"Seattle city, Washington","S0802_C02_047",8.8,2022
"Seattle city, Washington","S0802_C02_048",0.3,2022
"Seattle city, Washington","S0802_C02_049",0.3,2022
"Seattle city, Washington","S0802_C02_050",4.7,2022
"Seattle city, Washington","S0802_C02_051",9.1,2022
"Seattle city, Washington","S0802_C02_052",1.6,2022
"Seattle city, Washington","S0802_C02_053",10.6,2022
"Seattle city, Washington","S0802_C02_054",4.5,2022
"Seattle city, Washington","S0802_C02_055",10.4,2022
"Seattle city, Washington","S0802_C02_056",16.9,2022
"Seattle city, Washington","S0802_C02_057",25.1,2022
"Seattle city, Washington","S0802_C02_058",8.8,2022
"Seattle city, Washington","S0802_C02_059",5,2022
"Seattle city, Washington","S0802_C02_060",2.5,2022
"Seattle city, Washington","S0802_C02_061",0.5,2022
"Seattle city, Washington","S0802_C02_062",82.1,2022
"Seattle city, Washington","S0802_C02_063",12.8,2022
"Seattle city, Washington","S0802_C02_064",5,2022
"Seattle city, Washington","S0802_C02_065",0.1,2022
"Seattle city, Washington","S0802_C02_066",99.6,2022
"Seattle city, Washington","S0802_C02_067",94.1,2022
"Seattle city, Washington","S0802_C02_068",5.5,2022
"Seattle city, Washington","S0802_C02_069",0.4,2022
"Seattle city, Washington","S0802_C02_070",171700,2022
"Seattle city, Washington","S0802_C02_071",4.1,2022
"Seattle city, Washington","S0802_C02_072",1.7,2022
"Seattle city, Washington","S0802_C02_073",3.8,2022
"Seattle city, Washington","S0802_C02_074",4,2022
"Seattle city, Washington","S0802_C02_075",9.9,2022
"Seattle city, Washington","S0802_C02_076",12,2022
"Seattle city, Washington","S0802_C02_077",13.2,2022
"Seattle city, Washington","S0802_C02_078",15.1,2022
"Seattle city, Washington","S0802_C02_079",8.9,2022
"Seattle city, Washington","S0802_C02_080",27.4,2022
"Seattle city, Washington","S0802_C02_081",8.1,2022
"Seattle city, Washington","S0802_C02_082",12.7,2022
"Seattle city, Washington","S0802_C02_083",16,2022
"Seattle city, Washington","S0802_C02_084",17.4,2022
"Seattle city, Washington","S0802_C02_085",9.3,2022
"Seattle city, Washington","S0802_C02_086",17,2022
"Seattle city, Washington","S0802_C02_087",8.1,2022
"Seattle city, Washington","S0802_C02_088",7.4,2022
"Seattle city, Washington","S0802_C02_089",4.1,2022
"Seattle city, Washington","S0802_C02_090",24.5,2022
"Seattle city, Washington","S0802_C02_091",170363,2022
"Seattle city, Washington","S0802_C02_092",49.5,2022
"Seattle city, Washington","S0802_C02_093",50.5,2022
"Seattle city, Washington","S0802_C02_094",2.5,2022
"Seattle city, Washington","S0802_C02_095",35.5,2022
"Seattle city, Washington","S0802_C02_096",41.8,2022
"Seattle city, Washington","S0802_C02_097",20.2,2022
"Seattle city, Washington","S0802_C02_098",NA,2022
"Seattle city, Washington","S0802_C02_099",NA,2022
"Seattle city, Washington","S0802_C02_100",NA,2022
"Seattle city, Washington","S0802_C02_101",NA,2022
"Seattle city, Washington","S0802_C03_001",20001,2022
"Seattle city, Washington","S0802_C03_002",2.2,2022
"Seattle city, Washington","S0802_C03_003",9.1,2022
"Seattle city, Washington","S0802_C03_004",53.7,2022
"Seattle city, Washington","S0802_C03_005",20.5,2022
"Seattle city, Washington","S0802_C03_006",7.8,2022
"Seattle city, Washington","S0802_C03_007",6.7,2022
"Seattle city, Washington","S0802_C03_008",40.1,2022
"Seattle city, Washington","S0802_C03_009",49.9,2022
"Seattle city, Washington","S0802_C03_010",50.1,2022
"Seattle city, Washington","S0802_C03_011",NA,2022
"Seattle city, Washington","S0802_C03_012",54.4,2022
"Seattle city, Washington","S0802_C03_013",4.3,2022
"Seattle city, Washington","S0802_C03_014",0.5,2022
"Seattle city, Washington","S0802_C03_015",26.1,2022
"Seattle city, Washington","S0802_C03_016",NA,2022
"Seattle city, Washington","S0802_C03_017",5.8,2022
"Seattle city, Washington","S0802_C03_018",8.5,2022
"Seattle city, Washington","S0802_C03_019",13,2022
"Seattle city, Washington","S0802_C03_020",52.7,2022
"Seattle city, Washington","S0802_C03_021",66.6,2022
"Seattle city, Washington","S0802_C03_022",33.4,2022
"Seattle city, Washington","S0802_C03_023",15.7,2022
"Seattle city, Washington","S0802_C03_024",17.8,2022
"Seattle city, Washington","S0802_C03_025",34.5,2022
"Seattle city, Washington","S0802_C03_026",16.5,2022
"Seattle city, Washington","S0802_C03_027",18,2022
"Seattle city, Washington","S0802_C03_028",20001,2022
"Seattle city, Washington","S0802_C03_029",7.1,2022
"Seattle city, Washington","S0802_C03_030",6.2,2022
"Seattle city, Washington","S0802_C03_031",7.4,2022
"Seattle city, Washington","S0802_C03_032",9.2,2022
"Seattle city, Washington","S0802_C03_033",14.8,2022
"Seattle city, Washington","S0802_C03_034",10.9,2022
"Seattle city, Washington","S0802_C03_035",3.2,2022
"Seattle city, Washington","S0802_C03_036",41.3,2022
"Seattle city, Washington","S0802_C03_037",54807,2022
"Seattle city, Washington","S0802_C03_038",19771,2022
"Seattle city, Washington","S0802_C03_039",2.7,2022
"Seattle city, Washington","S0802_C03_040",3,2022
"Seattle city, Washington","S0802_C03_041",94.3,2022
"Seattle city, Washington","S0802_C03_042",20001,2022
"Seattle city, Washington","S0802_C03_043",58.6,2022
"Seattle city, Washington","S0802_C03_044",22.2,2022
"Seattle city, Washington","S0802_C03_045",10.1,2022
"Seattle city, Washington","S0802_C03_046",4.4,2022
"Seattle city, Washington","S0802_C03_047",4.7,2022
"Seattle city, Washington","S0802_C03_048",0,2022
"Seattle city, Washington","S0802_C03_049",0.1,2022
"Seattle city, Washington","S0802_C03_050",6.6,2022
"Seattle city, Washington","S0802_C03_051",8.2,2022
"Seattle city, Washington","S0802_C03_052",0.6,2022
"Seattle city, Washington","S0802_C03_053",13.5,2022
"Seattle city, Washington","S0802_C03_054",1.5,2022
"Seattle city, Washington","S0802_C03_055",6,2022
"Seattle city, Washington","S0802_C03_056",22.6,2022
"Seattle city, Washington","S0802_C03_057",23.9,2022
"Seattle city, Washington","S0802_C03_058",10.4,2022
"Seattle city, Washington","S0802_C03_059",4.9,2022
"Seattle city, Washington","S0802_C03_060",1.8,2022
"Seattle city, Washington","S0802_C03_061",0,2022
"Seattle city, Washington","S0802_C03_062",78.4,2022
"Seattle city, Washington","S0802_C03_063",13.5,2022
"Seattle city, Washington","S0802_C03_064",7.2,2022
"Seattle city, Washington","S0802_C03_065",0.9,2022
"Seattle city, Washington","S0802_C03_066",99.1,2022
"Seattle city, Washington","S0802_C03_067",94.9,2022
"Seattle city, Washington","S0802_C03_068",4.2,2022
"Seattle city, Washington","S0802_C03_069",0.9,2022
"Seattle city, Washington","S0802_C03_070",20001,2022
"Seattle city, Washington","S0802_C03_071",0.2,2022
"Seattle city, Washington","S0802_C03_072",0.3,2022
"Seattle city, Washington","S0802_C03_073",0.5,2022
"Seattle city, Washington","S0802_C03_074",7.2,2022
"Seattle city, Washington","S0802_C03_075",5.1,2022
"Seattle city, Washington","S0802_C03_076",18.9,2022
"Seattle city, Washington","S0802_C03_077",19.1,2022
"Seattle city, Washington","S0802_C03_078",13.3,2022
"Seattle city, Washington","S0802_C03_079",10.7,2022
"Seattle city, Washington","S0802_C03_080",24.6,2022
"Seattle city, Washington","S0802_C03_081",8.9,2022
"Seattle city, Washington","S0802_C03_082",12.7,2022
"Seattle city, Washington","S0802_C03_083",10,2022
"Seattle city, Washington","S0802_C03_084",21.2,2022
"Seattle city, Washington","S0802_C03_085",10.3,2022
"Seattle city, Washington","S0802_C03_086",21.4,2022
"Seattle city, Washington","S0802_C03_087",8,2022
"Seattle city, Washington","S0802_C03_088",4.9,2022
"Seattle city, Washington","S0802_C03_089",2.5,2022
"Seattle city, Washington","S0802_C03_090",24,2022
"Seattle city, Washington","S0802_C03_091",19751,2022
"Seattle city, Washington","S0802_C03_092",53.4,2022
"Seattle city, Washington","S0802_C03_093",46.6,2022
"Seattle city, Washington","S0802_C03_094",3.4,2022
"Seattle city, Washington","S0802_C03_095",30.1,2022
"Seattle city, Washington","S0802_C03_096",37.8,2022
"Seattle city, Washington","S0802_C03_097",28.8,2022
"Seattle city, Washington","S0802_C03_098",NA,2022
"Seattle city, Washington","S0802_C03_099",NA,2022
"Seattle city, Washington","S0802_C03_100",NA,2022
"Seattle city, Washington","S0802_C03_101",NA,2022
"Seattle city, Washington","S0802_C04_001",52821,2022
"Seattle city, Washington","S0802_C04_002",2.2,2022
"Seattle city, Washington","S0802_C04_003",19,2022
"Seattle city, Washington","S0802_C04_004",53.5,2022
"Seattle city, Washington","S0802_C04_005",12,2022
"Seattle city, Washington","S0802_C04_006",6.1,2022
"Seattle city, Washington","S0802_C04_007",7.2,2022
"Seattle city, Washington","S0802_C04_008",32.3,2022
"Seattle city, Washington","S0802_C04_009",47.7,2022
"Seattle city, Washington","S0802_C04_010",52.3,2022
"Seattle city, Washington","S0802_C04_011",NA,2022
"Seattle city, Washington","S0802_C04_012",52.7,2022
"Seattle city, Washington","S0802_C04_013",8.4,2022
"Seattle city, Washington","S0802_C04_014",0.8,2022
"Seattle city, Washington","S0802_C04_015",23.1,2022
"Seattle city, Washington","S0802_C04_016",NA,2022
"Seattle city, Washington","S0802_C04_017",3.5,2022
"Seattle city, Washington","S0802_C04_018",11.1,2022
"Seattle city, Washington","S0802_C04_019",10.4,2022
"Seattle city, Washington","S0802_C04_020",49.7,2022
"Seattle city, Washington","S0802_C04_021",76.9,2022
"Seattle city, Washington","S0802_C04_022",23.1,2022
"Seattle city, Washington","S0802_C04_023",10.2,2022
"Seattle city, Washington","S0802_C04_024",12.9,2022
"Seattle city, Washington","S0802_C04_025",27,2022
"Seattle city, Washington","S0802_C04_026",20,2022
"Seattle city, Washington","S0802_C04_027",7,2022
"Seattle city, Washington","S0802_C04_028",52821,2022
"Seattle city, Washington","S0802_C04_029",9.5,2022
"Seattle city, Washington","S0802_C04_030",4.8,2022
"Seattle city, Washington","S0802_C04_031",8.8,2022
"Seattle city, Washington","S0802_C04_032",11.3,2022
"Seattle city, Washington","S0802_C04_033",17.9,2022
"Seattle city, Washington","S0802_C04_034",8.6,2022
"Seattle city, Washington","S0802_C04_035",4.9,2022
"Seattle city, Washington","S0802_C04_036",34.2,2022
"Seattle city, Washington","S0802_C04_037",46917,2022
"Seattle city, Washington","S0802_C04_038",52139,2022
"Seattle city, Washington","S0802_C04_039",8.5,2022
"Seattle city, Washington","S0802_C04_040",5.3,2022
"Seattle city, Washington","S0802_C04_041",86.2,2022
"Seattle city, Washington","S0802_C04_042",52821,2022
"Seattle city, Washington","S0802_C04_043",60.1,2022
"Seattle city, Washington","S0802_C04_044",16,2022
"Seattle city, Washington","S0802_C04_045",15,2022
"Seattle city, Washington","S0802_C04_046",2.5,2022
"Seattle city, Washington","S0802_C04_047",6.4,2022
"Seattle city, Washington","S0802_C04_048",0,2022
"Seattle city, Washington","S0802_C04_049",0.3,2022
"Seattle city, Washington","S0802_C04_050",2.5,2022
"Seattle city, Washington","S0802_C04_051",3.9,2022
"Seattle city, Washington","S0802_C04_052",0.3,2022
"Seattle city, Washington","S0802_C04_053",13.7,2022
"Seattle city, Washington","S0802_C04_054",3.3,2022
"Seattle city, Washington","S0802_C04_055",10.9,2022
"Seattle city, Washington","S0802_C04_056",19.5,2022
"Seattle city, Washington","S0802_C04_057",29.3,2022
"Seattle city, Washington","S0802_C04_058",11.6,2022
"Seattle city, Washington","S0802_C04_059",2.3,2022
"Seattle city, Washington","S0802_C04_060",2.3,2022
"Seattle city, Washington","S0802_C04_061",0.2,2022
"Seattle city, Washington","S0802_C04_062",78.2,2022
"Seattle city, Washington","S0802_C04_063",19.9,2022
