"location","variable","estimate","year"
"Washington","S0802_C03_075",10.4,2017
"Washington","S0802_C03_076",13.1,2017
"Washington","S0802_C03_077",10.3,2017
"Washington","S0802_C03_078",9.5,2017
"Washington","S0802_C03_079",5.1,2017
"Washington","S0802_C03_080",22.9,2017
"Washington","S0802_C03_081",9.2,2017
"Washington","S0802_C03_082",10,2017
"Washington","S0802_C03_083",12.8,2017
"Washington","S0802_C03_084",13.3,2017
"Washington","S0802_C03_085",6.6,2017
"Washington","S0802_C03_086",14.9,2017
"Washington","S0802_C03_087",8.7,2017
"Washington","S0802_C03_088",11.6,2017
"Washington","S0802_C03_089",12.9,2017
"Washington","S0802_C03_090",30.7,2017
"Washington","S0802_C03_091",360490,2017
"Washington","S0802_C03_092",62,2017
"Washington","S0802_C03_093",38,2017
"Washington","S0802_C03_094",2.8,2017
"Washington","S0802_C03_095",19.5,2017
"Washington","S0802_C03_096",39,2017
"Washington","S0802_C03_097",38.7,2017
"Washington","S0802_C03_098",NA,2017
"Washington","S0802_C03_099",NA,2017
"Washington","S0802_C03_100",NA,2017
"Washington","S0802_C03_101",NA,2017
"Washington","S0802_C04_001",233203,2017
"Washington","S0802_C04_002",3.6,2017
"Washington","S0802_C04_003",11.9,2017
"Washington","S0802_C04_004",54.1,2017
"Washington","S0802_C04_005",15.6,2017
"Washington","S0802_C04_006",6.3,2017
"Washington","S0802_C04_007",8.5,2017
"Washington","S0802_C04_008",35.3,2017
"Washington","S0802_C04_009",52.7,2017
"Washington","S0802_C04_010",47.3,2017
"Washington","S0802_C04_011",93.6,2017
"Washington","S0802_C04_012",63.3,2017
"Washington","S0802_C04_013",8,2017
"Washington","S0802_C04_014",0.6,2017
"Washington","S0802_C04_015",16.7,2017
"Washington","S0802_C04_016",0.7,2017
"Washington","S0802_C04_017",4.4,2017
"Washington","S0802_C04_018",6.4,2017
"Washington","S0802_C04_019",9.2,2017
"Washington","S0802_C04_020",59.4,2017
"Washington","S0802_C04_021",77.8,2017
"Washington","S0802_C04_022",22.2,2017
"Washington","S0802_C04_023",9.3,2017
"Washington","S0802_C04_024",12.9,2017
"Washington","S0802_C04_025",23.7,2017
"Washington","S0802_C04_026",16.2,2017
"Washington","S0802_C04_027",7.5,2017
"Washington","S0802_C04_028",233203,2017
"Washington","S0802_C04_029",10.9,2017
"Washington","S0802_C04_030",5,2017
"Washington","S0802_C04_031",10,2017
"Washington","S0802_C04_032",10.5,2017
"Washington","S0802_C04_033",13.5,2017
"Washington","S0802_C04_034",12.2,2017
"Washington","S0802_C04_035",6.6,2017
"Washington","S0802_C04_036",31.3,2017
"Washington","S0802_C04_037",50013,2017
"Washington","S0802_C04_038",231928,2017
"Washington","S0802_C04_039",6.9,2017
"Washington","S0802_C04_040",5,2017
"Washington","S0802_C04_041",88.1,2017
"Washington","S0802_C04_042",233203,2017
"Washington","S0802_C04_043",55.9,2017
"Washington","S0802_C04_044",16.2,2017
"Washington","S0802_C04_045",19.5,2017
"Washington","S0802_C04_046",2.8,2017
"Washington","S0802_C04_047",5.3,2017
"Washington","S0802_C04_048",0.2,2017
"Washington","S0802_C04_049",0.6,2017
"Washington","S0802_C04_050",2.4,2017
"Washington","S0802_C04_051",5.4,2017
"Washington","S0802_C04_052",1.2,2017
"Washington","S0802_C04_053",14.4,2017
"Washington","S0802_C04_054",3.3,2017
"Washington","S0802_C04_055",10,2017
"Washington","S0802_C04_056",22.2,2017
"Washington","S0802_C04_057",18.8,2017
"Washington","S0802_C04_058",13.1,2017
"Washington","S0802_C04_059",2.4,2017
"Washington","S0802_C04_060",5.8,2017
"Washington","S0802_C04_061",0.4,2017
"Washington","S0802_C04_062",81.4,2017
"Washington","S0802_C04_063",17,2017
"Washington","S0802_C04_064",1.5,2017
"Washington","S0802_C04_065",0,2017
"Washington","S0802_C04_066",98.5,2017
"Washington","S0802_C04_067",80,2017
"Washington","S0802_C04_068",18.6,2017
"Washington","S0802_C04_069",1.5,2017
"Washington","S0802_C04_070",233203,2017
"Washington","S0802_C04_071",4.3,2017
"Washington","S0802_C04_072",4.3,2017
"Washington","S0802_C04_073",6.8,2017
"Washington","S0802_C04_074",10.8,2017
"Washington","S0802_C04_075",10.5,2017
"Washington","S0802_C04_076",13.6,2017
"Washington","S0802_C04_077",11.6,2017
"Washington","S0802_C04_078",10.9,2017
"Washington","S0802_C04_079",6.3,2017
"Washington","S0802_C04_080",20.9,2017
"Washington","S0802_C04_081",0.4,2017
"Washington","S0802_C04_082",2.4,2017
"Washington","S0802_C04_083",4.4,2017
"Washington","S0802_C04_084",8,2017
"Washington","S0802_C04_085",4.2,2017
"Washington","S0802_C04_086",15.4,2017
"Washington","S0802_C04_087",11.3,2017
"Washington","S0802_C04_088",19.7,2017
"Washington","S0802_C04_089",34.1,2017
"Washington","S0802_C04_090",47.7,2017
"Washington","S0802_C04_091",230841,2017
"Washington","S0802_C04_092",47.2,2017
"Washington","S0802_C04_093",52.8,2017
"Washington","S0802_C04_094",13.9,2017
"Washington","S0802_C04_095",34.7,2017
"Washington","S0802_C04_096",31.6,2017
"Washington","S0802_C04_097",19.8,2017
"Washington","S0802_C04_098",NA,2017
"Washington","S0802_C04_099",NA,2017
"Washington","S0802_C04_100",NA,2017
"Washington","S0802_C04_101",NA,2017
"Washington","S0802_C01_001",3659614,2018
"Washington","S0802_C01_002",3.1,2018
"Washington","S0802_C01_003",9.3,2018
"Washington","S0802_C01_004",46.5,2018
"Washington","S0802_C01_005",19.7,2018
"Washington","S0802_C01_006",9.2,2018
"Washington","S0802_C01_007",12.2,2018
"Washington","S0802_C01_008",40.5,2018
"Washington","S0802_C01_009",54.2,2018
"Washington","S0802_C01_010",45.8,2018
"Washington","S0802_C01_011",95.2,2018
"Washington","S0802_C01_012",75.3,2018
"Washington","S0802_C01_013",3.9,2018
"Washington","S0802_C01_014",1.1,2018
"Washington","S0802_C01_015",9.7,2018
"Washington","S0802_C01_016",0.7,2018
"Washington","S0802_C01_017",4.6,2018
"Washington","S0802_C01_018",4.8,2018
"Washington","S0802_C01_019",11.9,2018
"Washington","S0802_C01_020",68.9,2018
"Washington","S0802_C01_021",81.5,2018
"Washington","S0802_C01_022",18.5,2018
"Washington","S0802_C01_023",9.1,2018
"Washington","S0802_C01_024",9.5,2018
"Washington","S0802_C01_025",20.9,2018
"Washington","S0802_C01_026",13.1,2018
"Washington","S0802_C01_027",7.7,2018
"Washington","S0802_C01_028",3658884,2018
"Washington","S0802_C01_029",9.5,2018
"Washington","S0802_C01_030",5.4,2018
"Washington","S0802_C01_031",11.7,2018
"Washington","S0802_C01_032",12.7,2018
"Washington","S0802_C01_033",15.9,2018
"Washington","S0802_C01_034",12.6,2018
"Washington","S0802_C01_035",5.8,2018
"Washington","S0802_C01_036",26.3,2018
"Washington","S0802_C01_037",43335,2018
"Washington","S0802_C01_038",3635072,2018
"Washington","S0802_C01_039",4.8,2018
"Washington","S0802_C01_040",4.5,2018
"Washington","S0802_C01_041",90.7,2018
"Washington","S0802_C01_042",3659614,2018
"Washington","S0802_C01_043",41.7,2018
"Washington","S0802_C01_044",16.7,2018
"Washington","S0802_C01_045",19.4,2018
"Washington","S0802_C01_046",9.5,2018
"Washington","S0802_C01_047",12,2018
"Washington","S0802_C01_048",0.7,2018
"Washington","S0802_C01_049",2.5,2018
"Washington","S0802_C01_050",6.8,2018
"Washington","S0802_C01_051",9.4,2018
"Washington","S0802_C01_052",2.5,2018
"Washington","S0802_C01_053",11.3,2018
"Washington","S0802_C01_054",5.4,2018
"Washington","S0802_C01_055",7.3,2018
"Washington","S0802_C01_056",13.5,2018
"Washington","S0802_C01_057",21.1,2018
"Washington","S0802_C01_058",9.4,2018
"Washington","S0802_C01_059",4.5,2018
"Washington","S0802_C01_060",4.9,2018
"Washington","S0802_C01_061",1.4,2018
"Washington","S0802_C01_062",77.8,2018
"Washington","S0802_C01_063",16.2,2018
"Washington","S0802_C01_064",5.8,2018
"Washington","S0802_C01_065",0.2,2018
"Washington","S0802_C01_066",97.2,2018
"Washington","S0802_C01_067",81.3,2018
"Washington","S0802_C01_068",15.8,2018
"Washington","S0802_C01_069",2.8,2018
"Washington","S0802_C01_070",3420932,2018
"Washington","S0802_C01_071",6.4,2018
"Washington","S0802_C01_072",5.1,2018
"Washington","S0802_C01_073",6.2,2018
"Washington","S0802_C01_074",9.3,2018
"Washington","S0802_C01_075",9.5,2018
"Washington","S0802_C01_076",12.6,2018
"Washington","S0802_C01_077",11.2,2018
"Washington","S0802_C01_078",9.5,2018
"Washington","S0802_C01_079",5.8,2018
"Washington","S0802_C01_080",24.3,2018
"Washington","S0802_C01_081",11.7,2018
"Washington","S0802_C01_082",12.2,2018
"Washington","S0802_C01_083",14.5,2018
"Washington","S0802_C01_084",13.6,2018
"Washington","S0802_C01_085",6.5,2018
"Washington","S0802_C01_086",13.8,2018
"Washington","S0802_C01_087",7.9,2018
"Washington","S0802_C01_088",9.1,2018
"Washington","S0802_C01_089",10.8,2018
"Washington","S0802_C01_090",28.4,2018
"Washington","S0802_C01_091",3630024,2018
"Washington","S0802_C01_092",63.6,2018
"Washington","S0802_C01_093",36.4,2018
"Washington","S0802_C01_094",3.3,2018
"Washington","S0802_C01_095",18.7,2018
"Washington","S0802_C01_096",38.9,2018
"Washington","S0802_C01_097",39.1,2018
"Washington","S0802_C01_098",9.9,2018
"Washington","S0802_C01_099",20,2018
"Washington","S0802_C01_100",13.6,2018
"Washington","S0802_C01_101",1.1,2018
"Washington","S0802_C02_001",2597102,2018
"Washington","S0802_C02_002",2.9,2018
"Washington","S0802_C02_003",9.1,2018
"Washington","S0802_C02_004",45.3,2018
"Washington","S0802_C02_005",20.4,2018
"Washington","S0802_C02_006",9.8,2018
"Washington","S0802_C02_007",12.5,2018
"Washington","S0802_C02_008",41.4,2018
"Washington","S0802_C02_009",54.3,2018
"Washington","S0802_C02_010",45.7,2018
"Washington","S0802_C02_011",95.6,2018
"Washington","S0802_C02_012",77.4,2018
"Washington","S0802_C02_013",3.8,2018
"Washington","S0802_C02_014",1.1,2018
"Washington","S0802_C02_015",8.2,2018
"Washington","S0802_C02_016",0.7,2018
"Washington","S0802_C02_017",4.5,2018
"Washington","S0802_C02_018",4.4,2018
"Washington","S0802_C02_019",11.9,2018
"Washington","S0802_C02_020",70.8,2018
"Washington","S0802_C02_021",83.2,2018
"Washington","S0802_C02_022",16.8,2018
"Washington","S0802_C02_023",8.9,2018
"Washington","S0802_C02_024",7.9,2018
"Washington","S0802_C02_025",19.3,2018
"Washington","S0802_C02_026",12,2018
"Washington","S0802_C02_027",7.3,2018
"Washington","S0802_C02_028",2596841,2018
"Washington","S0802_C02_029",8.2,2018
"Washington","S0802_C02_030",5.3,2018
"Washington","S0802_C02_031",11.6,2018
"Washington","S0802_C02_032",13,2018
"Washington","S0802_C02_033",16.8,2018
"Washington","S0802_C02_034",13.4,2018
"Washington","S0802_C02_035",6,2018
"Washington","S0802_C02_036",25.6,2018
"Washington","S0802_C02_037",44262,2018
"Washington","S0802_C02_038",2590948,2018
"Washington","S0802_C02_039",4.1,2018
"Washington","S0802_C02_040",4.3,2018
"Washington","S0802_C02_041",91.6,2018
"Washington","S0802_C02_042",2597102,2018
"Washington","S0802_C02_043",39.3,2018
"Washington","S0802_C02_044",16.7,2018
"Washington","S0802_C02_045",19.7,2018
"Washington","S0802_C02_046",10.3,2018
"Washington","S0802_C02_047",13.2,2018
"Washington","S0802_C02_048",0.7,2018
"Washington","S0802_C02_049",2.5,2018
"Washington","S0802_C02_050",7.3,2018
"Washington","S0802_C02_051",10.4,2018
"Washington","S0802_C02_052",2.6,2018
"Washington","S0802_C02_053",11.2,2018
"Washington","S0802_C02_054",5.9,2018
"Washington","S0802_C02_055",6.6,2018
"Washington","S0802_C02_056",11.1,2018
"Washington","S0802_C02_057",22.2,2018
"Washington","S0802_C02_058",9.2,2018
"Washington","S0802_C02_059",4.4,2018
"Washington","S0802_C02_060",5.2,2018
"Washington","S0802_C02_061",1.4,2018
"Washington","S0802_C02_062",78.3,2018
"Washington","S0802_C02_063",17.1,2018
"Washington","S0802_C02_064",4.5,2018
"Washington","S0802_C02_065",0.1,2018
"Washington","S0802_C02_066",96.9,2018
"Washington","S0802_C02_067",79.7,2018
"Washington","S0802_C02_068",17.2,2018
"Washington","S0802_C02_069",3.1,2018
"Washington","S0802_C02_070",2597102,2018
"Washington","S0802_C02_071",6.6,2018
"Washington","S0802_C02_072",5.1,2018
"Washington","S0802_C02_073",6.4,2018
"Washington","S0802_C02_074",9.5,2018
"Washington","S0802_C02_075",9.7,2018
"Washington","S0802_C02_076",12.9,2018
"Washington","S0802_C02_077",11.4,2018
"Washington","S0802_C02_078",9.2,2018
"Washington","S0802_C02_079",5.4,2018
"Washington","S0802_C02_080",23.8,2018
"Washington","S0802_C02_081",11.9,2018
"Washington","S0802_C02_082",13,2018
"Washington","S0802_C02_083",15.3,2018
"Washington","S0802_C02_084",14.6,2018
"Washington","S0802_C02_085",7,2018
"Washington","S0802_C02_086",13.8,2018
"Washington","S0802_C02_087",7.6,2018
"Washington","S0802_C02_088",8.4,2018
"Washington","S0802_C02_089",8.5,2018
"Washington","S0802_C02_090",26.6,2018
"Washington","S0802_C02_091",2590368,2018
"Washington","S0802_C02_092",66.8,2018
"Washington","S0802_C02_093",33.2,2018
"Washington","S0802_C02_094",1,2018
"Washington","S0802_C02_095",16.1,2018
"Washington","S0802_C02_096",40,2018
"Washington","S0802_C02_097",42.9,2018
"Washington","S0802_C02_098",NA,2018
"Washington","S0802_C02_099",NA,2018
"Washington","S0802_C02_100",NA,2018
"Washington","S0802_C02_101",NA,2018
"Washington","S0802_C03_001",357163,2018
"Washington","S0802_C03_002",4.6,2018
"Washington","S0802_C03_003",10.3,2018
"Washington","S0802_C03_004",51.4,2018
"Washington","S0802_C03_005",18.8,2018
"Washington","S0802_C03_006",7,2018
"Washington","S0802_C03_007",8,2018
"Washington","S0802_C03_008",37.7,2018
"Washington","S0802_C03_009",53.6,2018
"Washington","S0802_C03_010",46.4,2018
"Washington","S0802_C03_011",94.3,2018
"Washington","S0802_C03_012",64.4,2018
"Washington","S0802_C03_013",4.2,2018
"Washington","S0802_C03_014",1.1,2018
"Washington","S0802_C03_015",15.1,2018
"Washington","S0802_C03_016",1.3,2018
"Washington","S0802_C03_017",8.3,2018
"Washington","S0802_C03_018",5.7,2018
"Washington","S0802_C03_019",18.3,2018
"Washington","S0802_C03_020",56.1,2018
"Washington","S0802_C03_021",71.4,2018
"Washington","S0802_C03_022",28.6,2018
"Washington","S0802_C03_023",12.2,2018
"Washington","S0802_C03_024",16.5,2018
"Washington","S0802_C03_025",32.9,2018
"Washington","S0802_C03_026",17.9,2018
"Washington","S0802_C03_027",15,2018
"Washington","S0802_C03_028",356874,2018
"Washington","S0802_C03_029",11.5,2018
"Washington","S0802_C03_030",5.6,2018
"Washington","S0802_C03_031",14.4,2018
"Washington","S0802_C03_032",14.4,2018
"Washington","S0802_C03_033",16.5,2018
"Washington","S0802_C03_034",11.1,2018
"Washington","S0802_C03_035",4.9,2018
"Washington","S0802_C03_036",21.7,2018
"Washington","S0802_C03_037",37065,2018
"Washington","S0802_C03_038",355305,2018
"Washington","S0802_C03_039",5.9,2018
"Washington","S0802_C03_040",5.7,2018
"Washington","S0802_C03_041",88.4,2018
"Washington","S0802_C03_042",357163,2018
"Washington","S0802_C03_043",36.4,2018
"Washington","S0802_C03_044",17.8,2018
"Washington","S0802_C03_045",17.8,2018
"Washington","S0802_C03_046",14.5,2018
"Washington","S0802_C03_047",12.8,2018
"Washington","S0802_C03_048",0.6,2018
"Washington","S0802_C03_049",4.4,2018
"Washington","S0802_C03_050",9.9,2018
"Washington","S0802_C03_051",9.4,2018
"Washington","S0802_C03_052",2.5,2018
"Washington","S0802_C03_053",11,2018
"Washington","S0802_C03_054",5,2018
"Washington","S0802_C03_055",5.2,2018
"Washington","S0802_C03_056",13,2018
"Washington","S0802_C03_057",19.8,2018
"Washington","S0802_C03_058",9.8,2018
"Washington","S0802_C03_059",4.6,2018
"Washington","S0802_C03_060",4,2018
"Washington","S0802_C03_061",1.2,2018
"Washington","S0802_C03_062",79.2,2018
"Washington","S0802_C03_063",15,2018
"Washington","S0802_C03_064",5.4,2018
"Washington","S0802_C03_065",0.4,2018
"Washington","S0802_C03_066",96.9,2018
"Washington","S0802_C03_067",75.7,2018
"Washington","S0802_C03_068",21.3,2018
"Washington","S0802_C03_069",3.1,2018
"Washington","S0802_C03_070",357163,2018
"Washington","S0802_C03_071",7.8,2018
"Washington","S0802_C03_072",5.9,2018
"Washington","S0802_C03_073",6.2,2018
"Washington","S0802_C03_074",10,2018
"Washington","S0802_C03_075",10.3,2018
"Washington","S0802_C03_076",13.2,2018
"Washington","S0802_C03_077",9.5,2018
"Washington","S0802_C03_078",8.3,2018
"Washington","S0802_C03_079",5.4,2018
"Washington","S0802_C03_080",23.4,2018
"Washington","S0802_C03_081",8.8,2018
"Washington","S0802_C03_082",10.5,2018
"Washington","S0802_C03_083",14.3,2018
"Washington","S0802_C03_084",12,2018
"Washington","S0802_C03_085",5.9,2018
"Washington","S0802_C03_086",15.4,2018
"Washington","S0802_C03_087",9.4,2018
"Washington","S0802_C03_088",9.8,2018
"Washington","S0802_C03_089",13.9,2018
"Washington","S0802_C03_090",31.2,2018
"Washington","S0802_C03_091",354714,2018
"Washington","S0802_C03_092",59.6,2018
"Washington","S0802_C03_093",40.4,2018
"Washington","S0802_C03_094",2.7,2018
"Washington","S0802_C03_095",19.1,2018
"Washington","S0802_C03_096",38.9,2018
"Washington","S0802_C03_097",39.3,2018
"Washington","S0802_C03_098",NA,2018
"Washington","S0802_C03_099",NA,2018
"Washington","S0802_C03_100",NA,2018
"Washington","S0802_C03_101",NA,2018
"Washington","S0802_C04_001",255079,2018
"Washington","S0802_C04_002",2.4,2018
"Washington","S0802_C04_003",11.1,2018
"Washington","S0802_C04_004",56.8,2018
"Washington","S0802_C04_005",14.2,2018
"Washington","S0802_C04_006",6.9,2018
"Washington","S0802_C04_007",8.5,2018
"Washington","S0802_C04_008",35.3,2018
"Washington","S0802_C04_009",54.4,2018
"Washington","S0802_C04_010",45.6,2018
"Washington","S0802_C04_011",92.9,2018
"Washington","S0802_C04_012",62.7,2018
"Washington","S0802_C04_013",7.2,2018
"Washington","S0802_C04_014",0.8,2018
"Washington","S0802_C04_015",17.9,2018
"Washington","S0802_C04_016",0.8,2018
"Washington","S0802_C04_017",3.6,2018
"Washington","S0802_C04_018",7.1,2018
"Washington","S0802_C04_019",10,2018
"Washington","S0802_C04_020",57.8,2018
"Washington","S0802_C04_021",74.9,2018
"Washington","S0802_C04_022",25.1,2018
"Washington","S0802_C04_023",10,2018
"Washington","S0802_C04_024",15,2018
"Washington","S0802_C04_025",25.8,2018
"Washington","S0802_C04_026",18.6,2018
"Washington","S0802_C04_027",7.3,2018
"Washington","S0802_C04_028",255079,2018
"Washington","S0802_C04_029",10,2018
"Washington","S0802_C04_030",5.1,2018
"Washington","S0802_C04_031",9.5,2018
"Washington","S0802_C04_032",10.1,2018
"Washington","S0802_C04_033",13.9,2018
"Washington","S0802_C04_034",12.2,2018
"Washington","S0802_C04_035",6.7,2018
"Washington","S0802_C04_036",32.4,2018
"Washington","S0802_C04_037",51013,2018
"Washington","S0802_C04_038",253519,2018
"Washington","S0802_C04_039",6.9,2018
"Washington","S0802_C04_040",4.2,2018
"Washington","S0802_C04_041",88.9,2018
"Washington","S0802_C04_042",255079,2018
"Washington","S0802_C04_043",56.3,2018
"Washington","S0802_C04_044",15.8,2018
"Washington","S0802_C04_045",17.6,2018
"Washington","S0802_C04_046",3.7,2018
"Washington","S0802_C04_047",6.6,2018
"Washington","S0802_C04_048",0,2018
"Washington","S0802_C04_049",0.3,2018
"Washington","S0802_C04_050",2.8,2018
"Washington","S0802_C04_051",5.6,2018
"Washington","S0802_C04_052",1.4,2018
"Washington","S0802_C04_053",13,2018
"Washington","S0802_C04_054",3.4,2018
"Washington","S0802_C04_055",10.3,2018
"Washington","S0802_C04_056",23.3,2018
"Washington","S0802_C04_057",19.1,2018
"Washington","S0802_C04_058",11.7,2018
"Washington","S0802_C04_059",3.2,2018
"Washington","S0802_C04_060",5.9,2018
"Washington","S0802_C04_061",0.1,2018
"Washington","S0802_C04_062",81.6,2018
"Washington","S0802_C04_063",16.2,2018
"Washington","S0802_C04_064",2.1,2018
